PhotoduplicationDate (Day-Month-Year),RepoCode,ActivityName,ActivityDescription,BillingType,Quantity,UnitFee,PaymentAmount,PaymentMethod,PaymentReference,TransactionNumber,FY
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,700.59,Billing Account,285.25200.7067.473405.580013.0000.00000,918917,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,790.08,Billing Account,285.25200.7067.473405.580013.0000.00000,918931,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",276,0.75,218.97,Billing Account,285.25200.7067.473405.580013.0000.00000,918942,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",291,0.75,250.53,Billing Account,285.25200.7067.473405.580013.0000.00000,918938,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",416,0.75,346.8,Billing Account,285.25200.7067.473405.580013.0000.00000,918941,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",766,0.75,637.89,Billing Account,285.25200.7067.473405.580013.0000.00000,918933,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",781,0.75,659.61,Billing Account,285.25200.7067.473405.580013.0000.00000,918936,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",856,0.75,700.59,Billing Account,285.25200.7067.473405.580013.0000.00000,918917,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",986,0.75,790.08,Billing Account,285.25200.7067.473405.580013.0000.00000,918931,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,99,0.03,218.97,Billing Account,285.25200.7067.473405.580013.0000.00000,918942,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,160,0.03,346.8,Billing Account,285.25200.7067.473405.580013.0000.00000,918941,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,276,0.03,250.53,Billing Account,285.25200.7067.473405.580013.0000.00000,918938,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,353,0.03,700.59,Billing Account,285.25200.7067.473405.580013.0000.00000,918917,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,613,0.03,637.89,Billing Account,285.25200.7067.473405.580013.0000.00000,918933,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,662,0.03,659.61,Billing Account,285.25200.7067.473405.580013.0000.00000,918936,2024
2023-10-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,986,0.03,790.08,Billing Account,285.25200.7067.473405.580013.0000.00000,918931,2024
2023-10-31,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),12,3,694.59,Billing Account,285.25200.7067.473405.580013.0000.00000,918925,2024
2023-10-31,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),13,3,673.5,Billing Account,285.25200.7067.473405.580013.0000.00000,918921,2024
2023-10-31,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),14,3,774.57,Billing Account,285.25200.7067.473405.580013.0000.00000,918918,2024
2023-10-31,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,673.5,Billing Account,285.25200.7067.473405.580013.0000.00000,918921,2024
2023-10-31,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,694.59,Billing Account,285.25200.7067.473405.580013.0000.00000,918925,2024
2023-10-31,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,774.57,Billing Account,285.25200.7067.473405.580013.0000.00000,918918,2024
2023-10-31,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",845,0.75,694.59,Billing Account,285.25200.7067.473405.580013.0000.00000,918925,2024
2023-10-31,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",846,0.75,673.5,Billing Account,285.25200.7067.473405.580013.0000.00000,918921,2024
2023-10-31,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",957,0.75,774.57,Billing Account,285.25200.7067.473405.580013.0000.00000,918918,2024
2023-10-31,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,494,0.03,774.57,Billing Account,285.25200.7067.473405.580013.0000.00000,918918,2024
2023-10-31,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,828,0.03,694.59,Billing Account,285.25200.7067.473405.580013.0000.00000,918925,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",AutoGenerated Structural Metadata,0,0,603,Billing Account,285.25200.7067.473405.580013.0000.00000,927449,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",Customized Structural Metadata (complex object),0,35,603,Billing Account,285.25200.7067.473405.580013.0000.00000,927449,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",Customized Structural Metadata (simple object),4,3,546.33,Billing Account,285.25200.7067.473405.580013.0000.00000,927447,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",Customized Structural Metadata (simple object),13,3,603,Billing Account,285.25200.7067.473405.580013.0000.00000,927449,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",Customized Structural Metadata (simple object),14,3,602.25,Billing Account,285.25200.7067.473405.580013.0000.00000,927448,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",Deposit to Digital Repository Service,1,0,546.33,Billing Account,285.25200.7067.473405.580013.0000.00000,927447,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",Deposit to Digital Repository Service,1,0,602.25,Billing Account,285.25200.7067.473405.580013.0000.00000,927448,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",Deposit to Digital Repository Service,1,0,603,Billing Account,285.25200.7067.473405.580013.0000.00000,927449,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",Digital Capture (oversize/foldout),0,15,603,Billing Account,285.25200.7067.473405.580013.0000.00000,927449,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",Digital Image Processing: Stitching,0,15,603,Billing Account,285.25200.7067.473405.580013.0000.00000,927449,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974","Document Scanning (180-deg/up to 23x15"")",711,0.75,546.33,Billing Account,285.25200.7067.473405.580013.0000.00000,927447,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974","Document Scanning (180-deg/up to 23x15"")",747,0.75,602.25,Billing Account,285.25200.7067.473405.580013.0000.00000,927448,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974","Document Scanning (180-deg/up to 23x15"")",752,0.75,603,Billing Account,285.25200.7067.473405.580013.0000.00000,927449,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",OCR,0,0.03,603,Billing Account,285.25200.7067.473405.580013.0000.00000,927449,2024
2023-11-20,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",OCR,36,0.03,546.33,Billing Account,285.25200.7067.473405.580013.0000.00000,927447,2024
2023-11-20,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),7,3,694.29,Billing Account,285.25200.7067.473405.580013.0000.00000,918927,2024
2023-11-20,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),10,3,834.75,Billing Account,285.25200.7067.473405.580013.0000.00000,918919,2024
2023-11-20,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),13,3,757.29,Billing Account,285.25200.7067.473405.580013.0000.00000,918924,2024
2023-11-20,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,694.29,Billing Account,285.25200.7067.473405.580013.0000.00000,918927,2024
2023-11-20,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,757.29,Billing Account,285.25200.7067.473405.580013.0000.00000,918924,2024
2023-11-20,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,834.75,Billing Account,285.25200.7067.473405.580013.0000.00000,918919,2024
2023-11-20,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",865,0.75,694.29,Billing Account,285.25200.7067.473405.580013.0000.00000,918927,2024
2023-11-20,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",934,0.75,757.29,Billing Account,285.25200.7067.473405.580013.0000.00000,918924,2024
2023-11-20,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",1073,0.75,834.75,Billing Account,285.25200.7067.473405.580013.0000.00000,918919,2024
2023-11-20,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,593,0.03,757.29,Billing Account,285.25200.7067.473405.580013.0000.00000,918924,2024
2023-11-20,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,818,0.03,694.29,Billing Account,285.25200.7067.473405.580013.0000.00000,918927,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),6,3,449.34,Billing Account,285.25200.7067.473405.580013.0000.00000,920764,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),10,3,515.94,Billing Account,285.25200.7067.473405.580013.0000.00000,920773,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),11,3,547.8,Billing Account,285.25200.7067.473405.580013.0000.00000,920766,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,449.34,Billing Account,285.25200.7067.473405.580013.0000.00000,920764,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,515.94,Billing Account,285.25200.7067.473405.580013.0000.00000,920773,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,547.8,Billing Account,285.25200.7067.473405.580013.0000.00000,920766,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",553,0.75,449.34,Billing Account,285.25200.7067.473405.580013.0000.00000,920764,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",623,0.75,515.94,Billing Account,285.25200.7067.473405.580013.0000.00000,920773,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",660,0.75,547.8,Billing Account,285.25200.7067.473405.580013.0000.00000,920766,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,553,0.03,449.34,Billing Account,285.25200.7067.473405.580013.0000.00000,920764,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,623,0.03,515.94,Billing Account,285.25200.7067.473405.580013.0000.00000,920773,2024
2023-11-27,SCH,Suffrage,DIRECT - Women's Suffrage collection,OCR,660,0.03,547.8,Billing Account,285.25200.7067.473405.580013.0000.00000,920766,2024
2023-12-01,DDO,"DOAK RARE, Born Digital - Ongoing Deposit",DIRECT - Ongoing - Born Digital,Deposit to Digital Repository Service,5,10,50,Billing Account,110.01917.7067.431206.504013.0000.00000,952588,2024
2023-12-01,DDO,"DOAK RARE, Born Digital - Ongoing Deposit",DIRECT - Ongoing - Born Digital,Deposit to Digital Repository Service,14,10,140,Billing Account,110.01917.7067.431206.504013.0000.00000,952589,2024
2023-12-01,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",Customized Structural Metadata (simple object),19,3,653.55,Billing Account,285.25200.7067.473405.580013.0000.00000,927450,2024
2023-12-01,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",Deposit to Digital Repository Service,1,0,653.55,Billing Account,285.25200.7067.473405.580013.0000.00000,927450,2024
2023-12-01,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974","Document Scanning (180-deg/up to 23x15"")",795,0.75,653.55,Billing Account,285.25200.7067.473405.580013.0000.00000,927450,2024
2023-12-01,SCH,Hamilton,"DIRECT - Papers of the Hamilton family, 1818-1974",OCR,10,0.03,653.55,Billing Account,285.25200.7067.473405.580013.0000.00000,927450,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Book Scanning (180-deg/up to 23x15x3),969,0.35,962.22,Billing Account,285.25200.7067.473405.580013.0000.00000,926240,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Book Scanning (180-deg/up to 23x15x3),990,0.35,976.2,Billing Account,285.25200.7067.473405.580013.0000.00000,926253,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Book Scanning (180-deg/up to 23x15x3),2544,0.35,2457.72,Billing Account,285.25200.7067.473405.580013.0000.00000,926249,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Book Scanning (180-deg/up to 23x15x3),2695,0.35,2530.1,Billing Account,285.25200.7067.473405.580013.0000.00000,926259,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Customized Structural Metadata (simple object),198,3,962.22,Billing Account,285.25200.7067.473405.580013.0000.00000,926240,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Customized Structural Metadata (simple object),200,3,976.2,Billing Account,285.25200.7067.473405.580013.0000.00000,926253,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Customized Structural Metadata (simple object),497,3,2457.72,Billing Account,285.25200.7067.473405.580013.0000.00000,926249,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Customized Structural Metadata (simple object),502,3,2530.1,Billing Account,285.25200.7067.473405.580013.0000.00000,926259,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Deposit to Digital Repository Service,1,0,962.22,Billing Account,285.25200.7067.473405.580013.0000.00000,926240,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Deposit to Digital Repository Service,1,0,976.2,Billing Account,285.25200.7067.473405.580013.0000.00000,926253,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Deposit to Digital Repository Service,1,0,2457.72,Billing Account,285.25200.7067.473405.580013.0000.00000,926249,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,Deposit to Digital Repository Service,1,0,2530.1,Billing Account,285.25200.7067.473405.580013.0000.00000,926259,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,OCR,969,0.03,962.22,Billing Account,285.25200.7067.473405.580013.0000.00000,926240,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,OCR,990,0.03,976.2,Billing Account,285.25200.7067.473405.580013.0000.00000,926253,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,OCR,2544,0.03,2457.72,Billing Account,285.25200.7067.473405.580013.0000.00000,926249,2024
2023-12-01,SCH,Roe v. Wade,DIRECT - Materials relating to Roe v. Wade court case,OCR,2695,0.03,2530.1,Billing Account,285.25200.7067.473405.580013.0000.00000,926259,2024
2023-12-01,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),8,3,623.04,Billing Account,285.25200.7067.473405.580013.0000.00000,920776,2024
2023-12-01,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),12,3,646.74,Billing Account,285.25200.7067.473405.580013.0000.00000,920751,2024
2023-12-01,SCH,Suffrage,DIRECT - Women's Suffrage collection,Customized Structural Metadata (simple object),14,3,721.38,Billing Account,285.25200.7067.473405.580013.0000.00000,920753,2024
2023-12-01,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,623.04,Billing Account,285.25200.7067.473405.580013.0000.00000,920776,2024
2023-12-01,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,646.74,Billing Account,285.25200.7067.473405.580013.0000.00000,920751,2024
2023-12-01,SCH,Suffrage,DIRECT - Women's Suffrage collection,Deposit to Digital Repository Service,1,0,721.38,Billing Account,285.25200.7067.473405.580013.0000.00000,920753,2024
2023-12-01,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",768,0.75,623.04,Billing Account,285.25200.7067.473405.580013.0000.00000,920776,2024
2023-12-01,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",783,0.75,646.74,Billing Account,285.25200.7067.473405.580013.0000.00000,920751,2024
2023-12-01,SCH,Suffrage,DIRECT - Women's Suffrage collection,"Document Scanning (180-deg/up to 23x15"")",871,0.75,721.38,Billing Account,285.25200.7067.473405.580013.0000.00000,920753,2024
